"","United States of America","Canada","Bahamas","Cuba","Haiti","Dominican Republic","Jamaica","Trinidad and Tobago","Barbados","Dominica","Grenada","St. Lucia","St. Vincent and the Grenadines","Antigua & Barbuda","St. Kitts and Nevis","Mexico","Belize","Guatemala","Honduras","El Salvador","Nicaragua","Costa Rica","Panama","Colombia","Venezuela","Guyana","Suriname","Ecuador","Peru","Brazil","Bolivia","Paraguay","Chile","Argentina","Uruguay","United Kingdom","Ireland","Netherlands","Belgium","Luxembourg","France","Switzerland","Spain","Portugal","German Federal Republic","German Democratic Republic","Poland","Austria","Hungary","Czechoslovakia","Italy","Malta","Albania","Yugoslavia","Greece","Cyprus","Bulgaria","Romania","Russia","Finland","Sweden","Norway","Denmark","Iceland","Cape Verde","Sao Tome and Principe","Guinea-Bissau","Equatorial Guinea","Gambia","Mali","Senegal","Benin","Mauritania","Niger","Ivory Coast","Guinea","Burkina Faso","Liberia","Sierra Leone","Ghana","Togo","Cameroon","Nigeria","Gabon","Central African Republic","Chad","Congo","Democratic Republic of the Congo","Uganda","Kenya","Tanzania","Burundi","Rwanda","Somalia","Djibouti","Ethiopia","Angola","Mozambique","Zambia","Zimbabwe","Malawi","South Africa","Lesotho","Botswana","Swaziland","Madagascar","Comoros","Mauritius","Seychelles","Morocco","Algeria","Tunisia","Libya","Sudan","Iran","Turkey","Iraq","Egypt","Syria","Lebanon","Jordan","Israel","Saudi Arabia","Yemen Arab Republic","Yemen People's Republic","Kuwait","Bahrain","Qatar","United Arab Emirates","Oman","Afghanistan","China","Mongolia","Taiwan","North Korea","South Korea","Japan","India","Bhutan","Pakistan","Bangladesh","Myanmar","Sri Lanka","Maldives","Nepal","Thailand","Cambodia","Laos","Vietnam","Malaysia","Singapore","Brunei","Philippines","Indonesia","Australia","Papua New Guinea","New Zealand","Vanuatu","Solomon Islands","Fiji","Samoa"
"Portugal",1087.89,53.68,0.41,9.3500004,0,0.86000001,0.039999999,1.6900001,0,0,0,0,0,0,0,115.81,0,5.1799998,2.1700001,2.6300001,0.31,0.1,0.059999999,5.96,105.25,0.07,0.090000004,0.94,11.21,164.99001,0.28,23.91,17.040001,79.050003,7.7199998,535.92999,22.93,277.17001,158.58881,8.0111809,626.03998,142.00999,560.44,0,0,21.790001,7.7800002,39.990002,1.52,15.3,375.60999,0.23,0,2.5999999,6.8899999,0.02,1.6,2.55,62.709999,35.419998,87.309998,70.900002,39.189999,34.060001,0,1.23,7.1399999,0,0.07,6.4299998,2.25,8.0299997,2.8499999,0,43.470001,0.20999999,0.02,0.15000001,3.01,0.60000002,0.58999997,72.879997,191.63,4.9899998,0.31,28.280001,8.71,5.0500002,5.1199999,2.5599999,11.61,5.5700002,0,0,0,0.51999998,34.869999,10.05,3.21,13.65,3.9100001,31.360001,0,0.02,0,4.27,0,0.0099999998,0,21.77,96.349998,2.55,20.85,5.9400001,217.06,55.860001,188.02,18.82,9.25,0.0099999998,0.039999999,68.410004,446.88,0,0,14.08,0,0.02,174.11,0,0.029999999,8.5200005,0,14.55,0,9.0799999,200.17999,14.3,0,5.8499999,3.26,0.73000002,1.67,0,0,4.5100002,0,0,0.02,32.66,8.29,0,0.88999999,8.5900002,42.330002,2.55,10.35,0,0.2,0,0
"German Federal Republic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9691.4336,489.5668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"German Democratic Republic",150.7,158.84,0,0,0,2.7279999,0.0319,0.011,0,0,0,0,0,0,0,13.53,0,0,0,0,5.5619583,0.41909999,0,1.364,0,11.3146,0,0.055,0,226.138,0,0,35.75,19.205999,3.9402001,137.61,2.9809999,97.349998,76.857513,3.882489,233.09,68.860001,65.922997,5.7969999,0,0,593.12,378.17999,559.00897,0,144.21001,0.68199998,0,442.552,15.213,2.8589001,0,480.52399,0,68.518997,108.24,14.685,36.563999,0.1012,0,0,0,0,0,0,0,0.0045771305,0,0,0,0,0,0,0,0,0.0044,0,0,0,0,0,0,0,0,0,0.0022,0,0,0,0,12.573,0,0,2.8234243,9.7185001,0,0,0,0,0,0.79750001,0,0,0,2.431,8.5579996,0.308,107.58675,3.5650713,0,4.631,0,37.773998,23.341999,0,0,0,0,0,0,0,0,0,0,0,13.923922,102.3,0,0,0,0,168.74001,70.312355,0,0.22,2.079,0,0.76889998,0,0,0.76999998,0,0,0,7.9860001,11.099,0,0.098999999,9.1300001,44.868999,2.6664,1.507,0,0,0.0308,0
"Poland",189.81,13.74,0,30.17,0,0,0.48800001,0,0,0,0,0,0,0,0,21.9,0,0.029999999,0.82083869,1.382,0,6.3899999,0,1.5700001,1,0,0,1.28,2.0599999,174.56,0,0,0,109.65,0.77100003,424.29001,10.15,190.3,119.3509,6.0290618,219.44,372.39999,31.24,1.6,0,735.28003,0,278.70001,392.95001,712.94,215.58,1.1799999,12.23,409.78,17.379999,0.068000004,249.75999,350.73999,4217.3501,46.150002,141.89,23.74,43.009998,8.3800001,0,0,0,0,0,0,0.0049999999,0,0,0,0,0,0,0.708,0,0,8.9070959,0.037999999,0.80000001,1.783,0,0,0.24624962,0,0,0,1.261,0,0,0,0,0,0,0,0,2.223,0,0,0,0,0,0.033,0,0,0,36.48,32.139999,4.8699999,0,2.2846849,90.699997,12.9,8.3999996,17.34,1.95,0,5.0900002,0,0,0,0,0,0,0,0,0,0,139.75,6.8099999,0,20.219999,20.82,86.919998,88.300003,0,9.6800003,11.6,0,14.354,0,0,12.54,0,0,19.5,27.469999,9.1700001,0,0.41999999,1.27,108.47,2.4690001,11.91,0,0,0,0
"Austria",683.90002,81.599998,0.1,2.3,0.60000002,1.4,0.0080000004,1.3,0.0040000002,0,0,0,0,0,0,53.5,0.2,8.6999998,6.6999998,12.2,6.8000002,16.799999,12.8,28.700001,20.9,0.1,0.69999999,2.4000001,7.0999999,176,4.9000001,3.2,20.799999,10.8,11.2,420.60001,45,512.20001,400.47009,20.22991,729,872.70001,128.3,71.800003,0,126.8,251.5,0,403,394.79999,1697.4,2,8.3000002,219.39999,71.199997,3.5,32.799999,86.099998,979.29999,115.1,357.79999,134.2,137.2,1.9,0,0.2,0,0,0,0,0.021,0.30000001,0,0,18.4,2.5999999,0,0,8.6000004,5,6.9000001,3,196.8,0,0.1,0.89999998,0.2,4.5999999,1.7,4.6999998,1.1,0.1,0.40000001,0.001,0,2.7,0.1,0.1,0.16379987,10.9,1.1,65.599998,0,0,0.40000001,0.5,0,0.2,0,3.5,212.2,16.1,218.60001,0.80000001,46.200001,62.700001,59.299999,31,2.9000001,0.40000001,7.3000002,40.900002,151.8,0,0,0,0,0,0.2,0.2,2.3,37.700001,0,82.199997,3.4000001,81.400002,637.79999,37.5,0,7.5999999,0.1,0,5.5,0,0.30000001,15.8,0,0,0.40000001,50.5,22.700001,0,19.4,23.1,20.6,1.2,16.200001,0,0,0.211,0
"Hungary",198.57001,17.690001,0,18.040001,0,0,15.4,0,0,0,0,0,0,0,0,5.5900002,0,1.6,0.37101454,0,0,4.1469998,0,37.779999,0,0,0,4.6399999,7.1900001,250.49001,0,0,0,7.8200002,4.8800001,146.14999,6.6599998,103.44,73.040337,3.6896629,139.73,161.98,41.349998,3.99,0,516,358.5,410.78,0,406.84,195.77,0.34999999,8.3299999,315.39001,33.470001,1.2,114.82,142.69,2366.5601,53.16,76.980003,13.06,28.73,0.37,0,0,0,0,0,0,0,0,0,0,11.72,0,0,0,0,0,0,0,2.8199999,0.041000001,0,0,0,0,0,0,0,0,0,0,0,0.63999999,0,0,0,3.48,0,0,0,0,0,4.46,0,0,0,6.73,55.59,2.95,214.71001,5.5900002,177.3,13.01,7.3899999,12.56,3.74,1.5599999,0,6.4000001,0,0,0,1.42,0,0,0,0,0,45.470001,3.4000001,0,4.6999998,0,86.760002,26.76,0,11.28,1.97,0,0.90399998,0,0,0.38,0,0,6.5599999,20.57,8.1700001,0,0.12,14.21,30.51,0,3.01,0,0,0.0020000001,0
"Czechoslovakia",54.58049,47.426735,0,87.832199,0.18961228,0,1.1260538,0,0,0,0,0,0,0,0,10.73063,0,0,9.4720993,0,4.8354073,17.685669,2.7157767,17.15576,0,0,0,7.4849458,0.92733842,86.573662,19.871538,0,0,113.40024,19.142914,246.07587,6.8225613,132.34444,81.084007,4.095993,157.71378,445.45364,35.768768,3.2456844,0,0,678.34808,402.59735,522.224,0,149.5002,5.5640306,21.196306,649.40186,49.745083,3.3781614,267.13971,192.09152,4407.3745,66.50341,79.221199,28.946207,50.804897,2.5170615,0,0,0,0,0,0,2.1196306,0,0,0,6.4251304,1.0598153,0,0,0,0,0,2.5170615,0.89999998,2.1196306,0,0,0.010985113,0,0,0.52990764,0,0,0,0,0,3.0469692,0,0.19871537,8.4122839,1.9871538,0,0,0,2.8482537,0,0,0,0.017000001,0,6.4251304,6.0939384,3.0469692,0,4.8354073,161.68808,16.294661,16.427137,48.486553,20.931353,2.8482537,5.365315,0,0,0,0,0,0,0,0.33119228,0,8.9421921,147.57928,11.326777,0,10.995584,0,81.407066,101.41108,0,15.234845,9.1409073,2.5170615,6.2926536,0,0.19871537,2.8482537,0.52990764,0,15.566038,42.392612,1.4572461,0,5.0341229,28.085106,43.452427,3.4389999,12.717784,0,0,0,0
"Italy",5137.2002,583.20001,28.200001,46.400002,13.9,2.3800001,0.5,11.4,0.249,0.1,0.2,0.30000001,0,0,0,394.10001,0.1,53.5,22.700001,8.3000002,11.5,45.599998,60.099998,119.7,700.5,4.8000002,5.6999998,22.700001,112.8,1220.9,4.8000002,11.5,175.8,429.60001,27.200001,3642.1001,269,4117.2002,2952.075,149.12531,10453.9,3451.3,1382.8,251.8,0,114.4,349.5,1537.2,301.5,215.7,0,46.799999,27.1,1099.1,800,7.8000002,79.800003,974.5,4019.1001,340.60001,1030.3,246.89999,636.20001,18,0,0.1,0,3.7,3.2,4.0999999,26.1,2.5999999,69.099998,1.6,238.7,29.200001,3.9000001,108.6,0.30000001,6.5,14.2,137.2,1283.8,37.599998,5.8000002,2.2,13.2,110.5,29.6,27.9,32.700001,2.9000001,5.5999999,7.6999998,5.3000002,31,30,0.69999999,75.599998,69.699997,0.5,1707.7,0,3.5999999,3.3,18.6,0,10.4,5,124.5,1752.1,258.20001,2779.3,68.599998,1884.7,541.79999,1016.3,1529.4,256.29999,28.799999,33.099998,225,1961.5,2.9000001,58.400002,1158.9,4.0999999,175.2,384.79999,16.6,6.6999998,431.39999,0.69999999,266.29999,1.6,177.89999,1347.6,250.2,0,109.6,75.599998,2.8,19.4,0,0,113.8,0,0,1.5,185.10001,231.60001,0.5,62.599998,186.2,565.40002,2.9000001,106.5,0,0,0.1,0
"Malta",43.110001,0.88999999,0,0.029999999,0,0,0.059999999,0,0,0,0,0,0,0,0,0.029999999,0,0,0,0,0,0.49000001,0,0.17,0,0,0,0.079999998,0.07,10.08,0,0.02,0.039999999,5.9000001,0.97000003,129.03999,6.3000002,20.25,13.53621,0.68378741,25.940001,9.3699999,13.2,1.98,0,0.55000001,3.1199999,5.3499999,1.72,3.04,220.46001,0,0.22,5.9299998,4.75,1.29,1.29,0.47999999,4.1300001,1.01,5.8699999,0.95999998,7.6199999,0.079999998,0,0,0,0,0,0,0.0040000002,0,0,0,1.34,0,0,0,0.36000001,2.6500001,0,0.95999998,0,0.054000001,0,0,0,0,0,0.02,0.0099999998,0,0,0,0,0.0099999998,0,0,0,0.001,0.07,0.0099999998,0,0,0,0.11,0,0,0,0.80000001,0,0.23,0.37,0.0099999998,0.050000001,4.5999999,0.02,0.11,0,0.0099999998,0.02,0,0.059999999,0,0,0.02,0,0,0.16858065,0,0,3.3299999,0,2.6900001,0.2,0.89999998,6.77,1.22,0,0.14,0,0.1,0.029999999,0,0,0.25999999,0,0,0,1.5700001,2.0799999,0,0.67000002,2.3900001,2.5,0,2.48,0,0,0,0
"Albania",10.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0275221,0,0,0.40810001,0,0,0,0,0,0,0,1.419,0,0,0,0,0,7.04,0,6.0500002,1.361237,0.068763398,30.91,4.5100002,0.308,0.11,0,0,13.53,5.3899999,8.4259996,24.044559,23.65,0,0,50.313999,7.7659998,0,0,27.202999,0,0.022,1.65,0.088,0.704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.398,0,0,0,0,0,0.16500001,0,0.308,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0799999,0,0,0,0,2.6400001,0,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yugoslavia",619.88,54.57,0.152,0,0,0,0,0,0,0,0,0,0,0,0,6.7399998,0,0,0.20654221,0,0,0,0,2.8699999,0,0.0020000001,0,2.6800001,25.950001,69.809998,0,0.041000001,12.21,27.379999,2.9349999,225.22,11.87,168.05,96.057617,4.8523898,397.70999,240.67,61.540001,10.87,0,379.70001,346.85001,414.34,291.57001,656.28003,964.47998,0.27000001,43.040001,0,81.910004,0.70899999,107.79,112.45,1964.34,13.48,113.37,24.559999,32.860001,3.118,0,0,0,0,0,0,6.9400001,0,0,0,12.06,20.290001,0,9.3400002,0,2.4879999,34.119999,0.45500001,3.49,2.5569999,0,0,0.46961358,11.87,0,2.415,3.6900001,0,0,0.0020000001,0,0.13,0.029999999,0,24.17,3.6289999,0,0,0,9.1899996,0,0,0,0,0,19.52,215.72,11.97,447.29001,27.530001,252.92999,23.34,1199.09,56.5,11.91,1.21,14.84,27.950001,1.65,0,0,1.9299999,0,0,0.38999999,0,0,20.360001,0,0,0,0,81.760002,11.96,0,0.07,7.6999998,3.7102005,5.8800001,0,0,2.47,0,0,0,43.549999,1.22,0,4.3200002,11.43,89.900002,0,4.8099999,0,0,0.012,0
"Greece",280.04001,28.74,0.74000001,0.15000001,0.050000001,0,0.0099999998,0.02,0.025,0,0,0,0,0,0,2.6900001,0.029999999,0,0.07,4.1300001,0.02,0.1,2.8599999,0.47999999,0,0,1.7,0.44999999,4.3099999,72.959999,0.88999999,3.1900001,13.58,26.309999,5.29,375.16,34.959999,589.32001,225.5274,11.39261,659.72998,110.59,127.15,16.200001,0,91.5,31.610001,88.730003,30.799999,42.07,923.83002,1.2,10.04,100.2,0,8.6300001,50.310001,57.48,467.98999,73.309998,131.31,33.450001,89.040001,7.8000002,0,0,0,0,0.14,0.12,8.5600004,1.3200001,2.5599999,0.11,35.720001,0,0.66000003,9.5100002,0.0099999998,3.9300001,2.0899999,5.8000002,0.51999998,10.41,0.02,0,18.209999,3.05,1.3200001,1.86,0.88999999,0.14,0.0099999998,0.43000001,0.090000004,2.8399999,0.0099999998,0.76999998,22.360001,2.0799999,1.22,28.719999,0,0.14,0.28999999,0.13,0.039999999,0.81,0.07,10.79,268.22,29.43,515.72998,8.3599997,0.059999999,29.84,342.14001,15.38,17.059999,0.77999997,1.02,45.950001,617.71002,0,0.079999998,2.3,0,0,27.83,0.02,0.050000001,22.379999,0,28.709999,4.6100001,12.73,715.10999,7.8600001,0,0.95999998,1.95,0.0099999998,2.3599999,0,0,4.7800002,0,0,0.0099999998,9.21,4.7399998,0,1.6,3.4000001,23.26,0.029999999,35.790001,0,0,0,0
"Cyprus",69.524002,9.4580002,0,0.50400001,0,0.086000003,0.026000001,0.015,0,0,0,0,0,0,0,0.37599999,0,0.25400001,0,0.226,0.011,0.057,0.017999999,0.0020000001,0.0020000001,0,0,0.0020000001,0,10.855,0,0.017999999,0,5.3319998,0.23899999,163.828,6.0939999,28.047001,19.19058,0.96942008,171.19501,13.042,33.301998,6.3829999,0,3.1099999,4.4070001,15.886,6.7210002,9.5609999,142.15601,0.1,0.0070000002,4.7659998,94.333,0,5.3590002,13.217,64.424004,4.4419999,15.814,4.0409999,8.8920002,0.075999998,0,0,0,0,0,0,0,0,0,0,2.405,0,0,0,0,0.61500001,0.013,0.066,0.0020000001,0,0,0,0.186,0.156,0,0.012,0.175,0.0070000002,0,0,0,0.011,0,0.032000002,0.030999999,0.61400002,0.39899999,0,0,0.13600001,0,0,0,0,0,0.192,12.129,0.114,5.6279998,0.76800001,0.495,5.1199999,70.240997,2.414,33.598999,6.4109998,0.0040000002,11.361,1.649,0,4.6539998,0.030999999,0.041999999,0,0.33500001,0.003,0.02,4.658,0,10.59,0.33500001,8.3859997,111.703,1.341,0,1.3559999,0.193,0,0.27200001,0,0,2.221,0,0,0.035,1.071,2.6760001,0,0.366,4.1529999,4.5609999,0,2.642,0,0,0,0
"Bulgaria",48.290001,6.0500002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1105156,0.1705,0,0.077,0,0,0,0.91299999,9.3389997,197.131,0,0,0,27.082001,0.59179997,81.730003,2.2880001,46.529999,49.10923,2.480773,114.29,132.77,48.576,5.2690001,0,0,310.85999,125.18,137.269,263.82779,151.03,0.91299999,0,140.976,46.519001,2.8743,0,192.39,0,24.343,57.200001,6.7210002,13.343,1.232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73,0.0858,0,0,0.55534321,0,0,0,0.60720003,0,0,0,0,0.0352,0,0,0,1.21,0,0,0,0,0,0,0,0,0,4.3340001,38.984001,2.717,183.71539,1.6758323,0,26.532,0,7.2820001,19.469999,0,2.882,4.5100002,0,0,0,0,0,0,0.64903551,0,0,14.08,0,0,0,0,91.739998,27.174278,0,21.483,7.414,0,2.5783999,0,0,1.771,0,0,0,4.6529999,17.105,0,0,0.88,1.045,0,0.55000001,0,0,0,0
"Romania",297.17001,27.700001,0,98.040001,0,0,0,0,0,0,0,0,0,0,0,0.23999999,0,0,0,0,0,0.912,0,1.6799999,3.03,0,0,0.75,0.56,57.169998,2.6919999,0,4.4299998,15.39,0.50199997,176.10001,0.63,76.910004,44.778019,2.2619801,137.41,59.630001,21.98,10.44,0,452.35001,474.12,77.949997,198.12,216.32001,111.61,0.0099999998,22.190001,138.92999,42.84,0.44999999,191.8,0,1648.27,5.5300002,32.07,8.2299995,5.5300002,0.016000001,0,0,7.1199999,0,0,0,0.31,0,0,0,3.54,0,0,6.5819998,0,7.3899999,0,0,0,0.034000002,0,0,0,0,0,0,0,0,0,0,0,1.34,0.12,0,0,7.7979999,0,0,0,0,0,0,0,0,0,23.27,7.1399999,8.3299999,155.62,8.21,773.13,57.740002,64.440002,686.84003,544.40002,1.16,35.779999,27.18,128.2,0,0,70.709999,0,0,0,0,0,294.76999,9.0500002,0,20.059999,0,79.639999,83.790001,0,2.52,3.53,0,3.95,0,0,13.08,0,0,4.2399998,9.5900002,8.5500002,0,0,45.470001,67.209999,0,0.11,0,0,0,0
"Russia",3612.3999,1795.97,0,0,0,12.386,40.107101,0,0,0,0,0,0,0,0,14.96,0,0,0,0,9.5292864,7.5746002,0,21.978001,1.1,0.97790003,0,4.6859999,0,442.58499,2.0646999,0,0,1306.569,50.2645,1073.6,24.584999,333.41,573.49939,28.97056,2144.8899,219.56,393.91,60.511002,0,0,3791.26,777.26001,2839.397,4107.3145,1739.4301,13.805,0,3076.7661,137.44501,18.9849,0,1824.999,0,2833.446,310.42001,83.303001,128.34801,64.828499,0,0,0,0,0,0,0.1309,0,0,0,135.883,0,0,0,0,58.623402,12.4223,0.0528,47.299999,7.8649998,0,0,1.9724,0,0,5.9840002,3.6487,0,0,0.0098999999,0,20.763599,0,0,0,0.0088,0,0,0,0,0,2.0845001,0,0.4411,0,52.789001,31.564953,2.0569999,0,44.162109,0,152.35001,0,182.567,234.718,0,0,0,0,0,0,0,0,0,0,0,0,643.60999,0,0,0,0,2766.3899,1628.1042,0,64.416,27.478001,11.278579,70.626602,0,0,79.277,0,0,0,234.11301,394.04199,0,59.84,64.57,653.51001,0.26730001,73.887001,0,0,0,0
"Finland",618.92999,91.650002,0,4.8000002,0.88,5.5700002,0.36000001,0.1,0.0099999998,0,0,0,0,0.029999999,0,4.9699998,0,17.41,4.6399999,1.64,3.6300001,30.370001,5.4699998,74,4.2399998,0.029999999,0.0099999998,4.98,1.3099999,103.76,0.14,0.02,10.73,22.120001,6.4499998,951.26001,49.279999,340.51999,228.04041,11.51956,392.84,204.56,112.96,81.489998,0,67.190002,193.98,139.17999,42.529999,54.310001,391.57001,0.86000001,0.63999999,15.68,17.67,2.1900001,3.8699999,13.5,2892.3899,0,1509.83,258.57001,303.20999,17.059999,0,0.16,0,0,0,0,0.029999999,0,0,0,3.1500001,0.039999999,0,0.0089999996,0.0099999998,0.82999998,0.41999999,0.99000001,1.36,0.003,0,0,0.029999999,2.5599999,3.4200001,10.59,13.97,16.25,5.1799998,0.001,0,11.3,0,0.36000001,3.6099999,0.92000002,2.1099999,20.42,0,0,0,0.19,0,0.0040000002,0,13.97,1.6,0.38999999,0.0099999998,2.1199999,55.689999,10.02,0.0099999998,5.1100001,0.029999999,0,0,30.98,156.21001,0,0,0,0,23.580643,0,0,0.60000002,31.040001,0,28.049999,0.029999999,49.139999,695.33002,7.75,0,4.3499999,1.24,0.63,0.79000002,0,0,10.14,0,0,0.12,15.65,13.46,0,13.3,4.8600001,40.84,0.12,10.82,0,0,0,0
"Sweden",2151.1001,150.3,0.80000001,2.2,0.13694221,8.1999998,11.9,0.1,0.0089999996,0.00015962964,0,0,0,0,0,13.7,0.011,6.4000001,12.2,3,0.40000001,20.9,20,104,140.5,1.4,7,0.5,32.700001,289,1.3,0.40000001,27,26.299999,1.7,3597.6001,121.3,1132.5,674.04999,34.049919,1132.9,510.5,278.5,205.3,0,345.5,190.10001,309,66.300003,75.300003,844.40002,7,12.1,79.900002,35.099998,10.9,12.5,28.4,778.20001,1667.5,0,2032.9,1811.17,10.6,0,0,0,0,0,0.80000001,0.050999999,0.094999999,0,0,5,0,0.80000001,0.1,0.40000001,2.9000001,1,6.6999998,102,0.30000001,0,0,0.69999999,1.5,0.30000001,24.6,6.5999999,0.40000001,2.9000001,0,0,25.5,42.200001,0,10.7,10.2,0.89999998,48.900002,0,0,1.9,0.30000001,0,0.0099999998,0,24.6,48.799999,5.5999999,0,1.7,46.5,62.900002,0,2.8,1.8,0.40000001,0,40,8.5,0,0,10.9,4.9000001,0,0.1,0,1,88,0,132.60001,0.40000001,182.10001,1233.9,45.799999,0,18.200001,3.9000001,2.4000001,14.5,0,0,31.200001,0,0,0.30000001,54.799999,46.200001,0,33.299999,22.6,49.799999,12,12.9,0,6.5,0.030999999,0
"Norway",1280.17,296.82001,0,0.029999999,0.1,0.02,20.620001,0.050000001,0.0049999999,0,0,0,0,0,0,3.76,0.0099999998,5.27,4.0300002,0,0.0099999998,13,9.1499996,35.799999,21.75,0.87,53.950001,0.079999998,3.4300001,130.42,0.050000001,1.51,1.64,42.279999,0.81999999,1429.97,68.970001,477.51001,365.5444,18.46563,641.77002,214.13,117.69,100.33,0,184.81,58.349998,145.03999,14.27,29.139999,433.98999,0.92000002,0.5,19.83,10.65,3.52,1.28,9.8000002,203.34,675.63,2376.78,0,881.88,8,0,0,0,0,0,0,0.02,0,0,0,1.12,0,0,32.57,0.079999998,10.42,5.5599999,0.079999998,0.97000003,18.059999,0,0,0.050000001,0,0,2,0.0099999998,0.25,0.07,0.0080000004,0,0.001,0,0.02,0.02,3.49,2.1500001,44.779999,0,0,0.02,0.1,0,0.039999999,0,15.31,0.17,1.0700001,0,0.44,0.93000001,7.2199998,0,18.110001,0.029999999,0.41,0.02,24.35,59.580002,0,0,0.029999999,0.0099999998,0.17,0.079999998,0.02,0.54000002,30.27,0.029999999,33.259998,0,208.63,664.84003,13.45,0,11.08,0.34,1.17,1.16,0,0,9.3199997,0,0.34999999,0.059999999,21.379999,14.53,0,5.54,6.4899998,76.050003,1.59,5.8800001,0,3.6400001,0.024,0.0099999998
"Denmark",862.58002,94,1.03,3.7,0.83999997,0.61000001,0.27000001,18.700001,0.52999997,0,0.029999999,0,0,0,0,8.04,0.029999999,1.3099999,1.87,1.9400001,0.79000002,6.4699998,3,26.4,11.42,0,0.039999999,0.5,8.6499996,224.63,0.69999999,2.23,3.3099999,105.81,1.27,1492.54,64.309998,892.64001,463.98181,23.438231,741.48999,307.54001,171.83,87.32,0,180.48,179.78999,171.73,38.290001,68.720001,597.67999,3.5999999,0.07,46.009998,42.830002,1.74,3.8499999,21.15,326.04001,582.82001,2315.3899,680.73999,0,23.34,0,0,0,0,0.0099999998,1.5599999,2.03,1.13,0.0099999998,0.00022885652,13.92,1.71,9.04,2.26,0.079999998,1.66,2.8800001,4.25,59.599998,0.58999997,0.02,0.74000001,2.26,1.89,0.83999997,3.9100001,4.9400001,0.41999999,0.15000001,0.072999999,0,1.72,0.02,2.04,0.0011030294,2.9300001,2.9000001,120.05,0,0,0.050000001,1.05,0.029999999,2.72,0,25.459999,5.8099999,1.24,0.0099999998,3.49,62.32,20.120001,0.34,15.73,2.1099999,0.23999999,0.02,26.76,52.330002,0,0,328.84,0.02,0,0.11,0,1.58,103.25,0.0099999998,63.529999,0.1,57.48,647.16998,62.439999,0,19.879999,1.6900001,13.22,6.2800002,0,0.12,37.459999,0,0.15000001,0.11,48.150002,18.9,0.07,17.08,32.189999,79.709999,2.8800001,17.09,0.47,1.89,0.029999999,0.34
"Iceland",57.255001,4.4619999,0,0.003,0.0058522313,0,0.0089999996,0,0,0,0,0,0,0,0,0.081,0,0.142,0.14300001,0.088,0.012,1.194,0.75,0.60399997,0,0,0,0,0.013,5.1739998,0,0,0.212,0.29800001,0.032000002,69.425003,2.576,73.920998,22.293819,1.126181,22.284,8.2080002,9.566,22.058001,0,2.8499999,8.4469995,4.9990001,0.81,3.3150001,22.742001,0.077,0,0.39700001,0.23800001,0.041000001,0.113,0.117,75.665001,19.790001,71.230003,50.596001,77.085999,0,0,0,0,0,0.015,0,0,0,0.0040000002,0,0.026000001,0,0,0,0,0.014,0,0,0.017000001,0,0,0,0,0,0,0.17200001,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0.0020000001,0.0049999999,0,0.0089999996,0,0.43700001,0,0.050000001,0,0.063000001,0.039999999,0.149,0.0020000001,0.0099999998,0.0049999999,0.0020000001,0,0.95300001,0,0,0,0,0,0,0,0,0.003,1.641,0,2.78,0,2.2179999,38.596001,0.95200002,0,0.16500001,0.024,0.102,0.090999998,0,0,0.23100001,0,0,0,0.419,0.301,0,0.23199999,0.086000003,31.483999,0,5.7379999,0,0,0.001,0
"Cape Verde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95191371,0.0480863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
