"","United States of America","Canada","Bahamas","Cuba","Haiti","Dominican Republic","Jamaica","Trinidad and Tobago","Barbados","Dominica","Grenada","St. Lucia","St. Vincent and the Grenadines","Antigua & Barbuda","St. Kitts and Nevis","Mexico","Belize","Guatemala","Honduras","El Salvador","Nicaragua","Costa Rica","Panama","Colombia","Venezuela","Guyana","Suriname","Ecuador","Peru","Brazil","Bolivia","Paraguay","Chile","Argentina","Uruguay","United Kingdom","Ireland","Netherlands","Belgium","Luxembourg","France","Switzerland","Spain","Portugal","German Federal Republic","German Democratic Republic","Poland","Austria","Hungary","Czechoslovakia","Italy","Malta","Albania","Yugoslavia","Greece","Cyprus","Bulgaria","Romania","Russia","Finland","Sweden","Norway","Denmark","Iceland","Cape Verde","Sao Tome and Principe","Guinea-Bissau","Equatorial Guinea","Gambia","Mali","Senegal","Benin","Mauritania","Niger","Ivory Coast","Guinea","Burkina Faso","Liberia","Sierra Leone","Ghana","Togo","Cameroon","Nigeria","Gabon","Central African Republic","Chad","Congo","Democratic Republic of the Congo","Uganda","Kenya","Tanzania","Burundi","Rwanda","Somalia","Djibouti","Ethiopia","Angola","Mozambique","Zambia","Zimbabwe","Malawi","South Africa","Lesotho","Botswana","Swaziland","Madagascar","Comoros","Mauritius","Seychelles","Morocco","Algeria","Tunisia","Libya","Sudan","Iran","Turkey","Iraq","Egypt","Syria","Lebanon","Jordan","Israel","Saudi Arabia","Yemen Arab Republic","Yemen People's Republic","Kuwait","Bahrain","Qatar","United Arab Emirates","Oman","Afghanistan","China","Mongolia","Taiwan","North Korea","South Korea","Japan","India","Bhutan","Pakistan","Bangladesh","Myanmar","Sri Lanka","Maldives","Nepal","Thailand","Cambodia","Laos","Vietnam","Malaysia","Singapore","Brunei","Philippines","Indonesia","Australia","Papua New Guinea","New Zealand","Vanuatu","Solomon Islands","Fiji","Samoa"
"Denmark",1350.91,99.519997,1.08,0.50999999,0.43000001,0.47,0.55000001,17.450001,0.25,0,0.02,0,0.029999999,0,0,13.14,0.0040000002,1.98,3.8900001,0.60000002,2.8499999,8.3900003,8.6899996,116.37,0.86000001,0.050000001,0,2.01,9.3500004,164.22,0.13,2.28,7.8899999,113.49,2.3800001,1943.73,134.06,1347.67,834.65723,44.202801,1357.28,546.10999,282.84,245.89999,0,157.89999,214.67,316.34,45.959999,71.989998,1032.8101,7.9699998,0.13,67.790001,71.480003,5.6300001,4.8099999,15.19,209.71001,794.84998,3114.3601,1073.99,0,53.759998,0,0,0,0,0.34999999,0.94,0.44,0.61000001,0.090000004,0.02,15.27,0.34,1.6900001,1.4,0.13,4.25,0.61000001,2.8299999,1.12,0.37,0.059999999,0.0099999998,2.4400001,1.54,4.7399998,6.6599998,6.9000001,0.72000003,1.87,0.0099999998,0,1.5700001,0.19,0.33000001,0.72000003,10.77,2.8299999,5.8099999,0,0.039999999,1.15,1.16,0.039999999,5.5,0.0099999998,32.259998,35.360001,3.78,13.85,3.9400001,11.06,46.259998,6.98,15.02,1.3,1.9299999,0.039999999,41.509998,19.65,0.050000001,0.029999999,260.67001,0.55000001,0,0.16,1.1287386,2.0899999,244.42,0.039999999,181.67,0.30000001,178.75,1128.83,54.560001,0,34.18,2.48,5.5700002,8.4200001,0,0.25,77.870003,0,0.44,0.27000001,61.560001,34.18,0.14426613,26.49,53.27,137.69,3.25,26.49,0,0.079999998,0.54000002,0
"Iceland",113.222,6.546,0,0.015,0.0069736913,0.003,0.046,0,0.0040000002,0,0,0,0,0,0,0.26800001,0,0.28299999,0.61000001,0,0,0.98400003,2.1760001,0.759,0.085000001,0.015,0,0.027000001,0.116,7.8200002,0,0,0.454,0.289,0.105,130.67101,4.7119999,128.64301,40.011051,2.1189539,53.623001,17.219999,16.76,12.608,0,4.6659999,14.055,11.933,0.461,5.2839999,49.978001,0.064000003,0,2.4300001,1.228,0.15000001,0.094999999,0.352,66.642998,37.314999,130.80499,131.938,146.013,0,0,0,0,0,0,0,0.003,0,0.003,0,0.064000003,0,0,0,0,0,0,0.026000001,0.0089999996,0,0,0,0.0049999999,0,0,0.152,0.0020000001,0,0,0,0,0.078000002,0,0.0060000001,0,0.032000002,0,0.85100001,0,0,0.56800002,0.088,0,0.016000001,0,1.688,0,0.108,0,0.122,0.086000003,0.95599997,0.0060000001,0.0060000001,0,0.0060000001,0,0.76599997,0,0,0,0,0,0,0,0,0,2.773,0,10.956,0,8.2650003,129.974,0.88300002,0,0.38999999,0.039000001,0.061999999,0.068000004,0,0,0.611,0,0.050999999,0.22499999,0.82499999,1.101,0,0.458,0.31400001,21.854,0,6.5650001,0,0,0,0
"Cape Verde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.906095,0.1539046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sao Tome and Principe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0.99000001,0.62680489,0.033195101,0.99000001,0,1.914,6.2480001,0,0.50269997,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0.14300001,0,0.63800001,0.31900001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013908125,0,0,0.01061439,0,0,0,0,0,0,0,0,0,0,0,0,0.0066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Guinea-Bissau",11,0,0,0.45017466,0,0,0,0,0,0,0,0,0,0,0,0.96249998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38499999,0,0,0,0,0,1.98,0,6.9299998,1.044675,0.055325199,3.52,1.21,1.056,15.312,0,0,0,0.11,0,0,9.8999996,1.1,0,0,0,0,0,0,2.519362,0.29699999,4.6199999,0.176,0.94599998,0,0,0,0,0,0.16077465,0,6.1783066,0,0,0,0,0.072090402,0,0,0,0,0,0,0.0036519782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17152548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0.0014553,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0.11,3.3,0,0,0.27500001,0,0,0,0,0,4.7740002,0,0,0,0,0,0,0.088,0,0,0,0,0,0,0,0
"Equatorial Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8599999,0,3.52,2.298285,0.1217154,6.1599998,0,15.136,0.14300001,0,0,0,0.11,0,0,7.1500001,0,0,0,0,0,0,0,0.9939056,0,0,0.077,0,0,0,0,0,0,0,0,0.00051973906,0,0,0,0,0,0,0,0,0,0,5.4471998,0,0,0,0,0,0,0,0.0012033188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4331096,0,0,0,0,0,0.011,0,0,0,1.881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33000001,0,0,0,0,0.22,0,0,1.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,0,0,0,0,0,0
"Gambia",12.98,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95700002,0,0,0,0,0,35.860001,0.40700001,5.6100001,8.357399,0.44260141,12.54,0.22,2.2880001,0.616,0,0,0,0,0,0.24112526,17.379999,0,0,0,0.23100001,0,0,0.99000001,4.8679056,0.25299999,2.53,1.419,3.619,0,0,0,0.037637446,0,0,0,4.966341,0,0,0,0,0.26821178,0,0,0,0.039289463,0,0,0.011058619,0,0,0,0,0,0,0.038907308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0,0,0,0.022,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0,4.73,0,8.0299997,9.1300001,0.02389271,0,0.86900002,0,1.4907649,0.0033,0,0,4.2789998,0,0,0,0,0,0,0.055,0,0,0,0,0,0,0,0
"Mali",18.677999,9.5050001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0,0,0,0,1.214,0,0,0,0,0,9.6049995,0.07,26.263,11.97577,0.63422769,86.015999,4.651,8.151,0.31900001,0,0.37900001,0.76899999,1.434,0,1.1690922,12.243,0,0,0.52999997,0.78799999,0,0,0.1,2.598,0.58999997,2.984,0.72000003,3.0580001,0,0,0,0,0,0,0,31.164,0.396,0,0.077,67.990997,0,0.146,0.02,0,0.057,1.3940001,0,4.066,0,0,0,0.013975059,0,0,0.00018232103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040000002,0,0.40900001,1.73,0.02,0,0,0,0.16,0,0,0,0,0,0,1.5473965,0,0,0,0,0,0,0,0,10.061,0,0,0,0.5,12.413,0,0,0,0,0.206,0.0099999998,0,0,1.6799999,0,0,0,0,0,0,0,0,0.046999998,0,0,0,0,0,0
"Senegal",49.611458,31.117796,0.00010647663,0,0,0,0,0.95773071,0,0,0,0,0,0,0,2.8318393,0,0,1.1334105,0.00019631629,0,0.0011812252,0,0.010211775,0.15085743,0,0.018207505,0.00010647663,0,4.3455777,0,0.18273386,0.074490391,5.2009344,0.027903533,23.870731,1.1479512,33.773056,26.686689,1.413307,324.26462,7.3768344,55.617405,2.6053503,0,1.550566,3.0412388,3.0321286,0.7179786,3.553987,54.838207,0.00078526518,0,0.91561258,0.82852131,0.15336296,4.8732791,0.98447967,1.9731451,2.70066,4.9145622,1.0540854,14.084863,0.00077195559,0,0,0.051717699,0,0.034688093,1.0082006,0,0.10980403,1.2278087,0.023291765,53.870522,0.021252071,0.023291765,0.16502215,0.022070611,0.0018333945,0.0099821845,0.62222284,41.309608,11.705738,0.00016304235,0.00027950117,0.07732866,0.022739416,0,0.042996597,0,0.000093167058,0.022,0,0,0.00047249006,14.312662,0.0041958448,0.00019631629,1.1813649,0.43275431,0,0,0,0.00014307798,0.067868873,0.00016304235,0.0012377909,0,3.1743348,12.078444,2.3647096,0.01258088,0,0.0080755875,1.8415833,0.022230325,0.021711251,0.014770306,0.62648857,0.090099201,0.039249949,0.53580374,0,0,0.0096028615,0,0.0013575772,0.00073868164,0,0.003287466,19.558428,0,5.0347476,0.10948128,6.1650171,35.050777,3.1963289,0,22.105299,0.011958657,1.471181,0.016227705,0,0,12.840417,0,0,0.25184387,2.2309084,0.56269574,0,0.057836778,0.50061989,0.0006322026,0,0.094604492,0,0,0,0
"Benin",13.722177,0.88508701,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64099997,0,0,0,0,0,0,0,0,0,0,0,0,0,2.655261,0,0,0,0.51999998,1.9119999,16.294252,0.62555021,24.712563,6.3250308,0.33496881,61.533512,1.2377909,4.5651855,0.83184874,0,0.75199121,0,2.6053503,0,2.6918623,12.334653,0,0,0,2.2559738,0,0,0.80000001,1.7502097,0.17,0.5,0.82999998,0.086512268,0,0,0,0,0,0,0.017000001,3.370651,0,0.0033273948,0.069875292,8.2552662,0,0.059893109,0,0,11.476185,4.5751681,0.183,6.159008,0.42923394,0,0,0.00099821843,0,0,0.0063812365,0,0,0.0049999999,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,1.1845526,0,1.41,0,0,0,2.1199999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.15141,0,0,0,34.5,19.611666,9.3430548,0,5.3699999,0.47999999,0,0,0,0,49.132313,0,0,0,0,0,0,0.029999999,0,0.0099821845,0,0,0,0,0,0
"Mauritania",12.375,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19400001,0,0,0,0,0.0020000001,0.0040000002,0.0020000001,0.0099999998,0,0,0,0,0,2.8110001,0,0,0,0.015,0,3.6340001,0.108,11.904,5.7362151,0.3037855,125.483,1.16,43.876999,0.132,0,0.736,0.228,0.27700001,0.086999997,0.83499998,9.7969999,0.0070000002,0,0.050999999,0.33700001,0.043000001,0,0.359,0.43200001,0,2.5550001,0.0060000001,2.3469999,0,0,0,0,0,0.056000002,0.93199998,8.2379999,0,0,0.0049999999,6.684,0.003,0,0.0020000001,0,0,0,0,0.055,0,0,0,0,0,0,0.096143961,0,0,0,0,0,0,0,0,0,0,0.034000002,0,0,0,0,0,0,0,0,0.94700003,55.622002,0.162,0.0099999998,0.00079265196,0,0.30000001,0.045000002,0.0060000001,0,0.028999999,0,0,0.050999999,0,0,0,0.001,0.0080000004,0,0,0,22.872999,0,0.95300001,0.16599999,0.33899999,5.3470001,1.8710001,0,0.28799999,0.26300001,0,0,0,0,4.1209998,0,0,0,0.368,0,0,0,1.1,0.93000001,0,0,0,0,0,0
"Niger",8.4981337,1.1446195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6037982,0,0,0,0,0,6.5050321,0.31277391,7.6330147,4.928966,0.26103431,93.519402,1.820078,3.0079534,0.1,0,0,0,0.10647623,0,0.84848243,7.9690804,0,0,0,0.28999999,0,0,0.016636912,0,0.33000001,0.92501223,0.11,1.680328,0,0,0,0,0,0,0.30611917,1.3276255,3.9995134,0,0,24.293217,0,1.2178218,1.51,0,3.4371858,0.64551216,0.63220263,64.178551,0,0,0,0.051907361,0,0,0,0,0,0.024,0.0012000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13975005,1.454066,0.0099999998,0,0,0,0,0,0,0,0,0,0,0.063220263,0,0,0,0,0,0,0,0,8.0422831,0,0.33606559,0,0.76197052,24.153467,0,0,7.4200621,0.13642266,0,0,0,0,1.1645838,0,0,1.593816,1.0647624,0,0,0,0,0.0066547645,0,3.96,0,0,0,0
"Ivory Coast",98.886848,11.256577,1.2690001,0,0,0,0,0,0.02,0,0,0,0,0,0,0.138,0,0,0,0,0,0,0,0,0,0,0,0,0,16.048025,0,0.14300001,0,0.52999997,0.164,51.72768,5.3937073,114.31598,55.244301,2.9256959,709.77655,37.592907,77.598175,2.9247801,0,0.142,11.516113,4.1999998,0.76999998,4.4453998,121.10387,0.17,0,2.25,3.3739784,0.035,0,4.3000002,5.7896671,6.0300002,12.700666,3.5,4.6849718,0,0,0,0,0,0,7.526567,32.81477,0.17302454,20.343693,3.447181,0,0,2.1860983,0.016000001,0,0.34928015,0.46916267,11.140118,243.32573,4.7648296,0,0,10.531205,0,0,0.58956546,0.67900002,0,0,0,0,0,0,0,0,0.40000001,0,0,0,0,0,0,0,0.041999999,0,10.354853,0,1.74,0.0020000001,0,0,1.9299999,0,0.001,0,0,0,1.7,0.0056074765,0,0,0,0,0,0,0,0,56.965,0,0,0,16.1,124.02864,0,0,45.056255,5.5599999,0,0,0,0,14.3,0,0,0,0.34,2.9300001,0,0.12,0,0.71206248,0,0,0,0,0,0
"Guinea",39.049999,2.8599999,0,0,0,0,0,0,0.0088,0,0,0,0,0,0,0.0396,0,0,0,0,0,0,0,0.022,0,0,0,0,0,3.4100001,0,0,0,0.044,0,19.25,1.826,15.4,34.892139,1.8478611,146.85001,3.4100001,22.417999,2.5079999,0,3.938,0,0.11,0,0.64300066,23.76,0,0,3.201,0.66000003,0,0,2.2,0,0.64899999,2.6400001,1.023,1.628,0,0,0,0.024833463,0,4.2291746,0,8.0426073,0,0,0,0,0,0,0,0,0.0068690372,0,3.9324999,0.037888605,0.016362499,0,0,0.00073202688,0,0,0.24053007,0,0,0.0407,0.20987999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5639999,0,0.59399998,0,0,0,0.29699999,0,0,0,0,0,0.22,0.060507342,0,0,0,0,0,0,0,0,5.0599999,0,5.8299999,0,3.1900001,10.78,0.037752185,0,0.31900001,1.067,0,0.021477453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Burkina Faso",27.973408,2.3158667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6501522,0,0,0,0,0,10.714211,0.18300672,19.275599,8.3194103,0.44058961,135.58469,2.3058846,5.806304,0.80190217,0,0,0,2.3058846,0,0.57231194,17.392292,0,0,0,0.036601342,0,0,0.1,4.1193147,0.059999999,0.1,0.33000001,4.2024999,0,0,0,0,0,0,1.3708867,2.612005,0.39595997,0,0.5956037,70.970001,0,0,0,0,4.2989941,15.90162,1.8500315,6.0724955,0,0,0,0,0,0,0.03251392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076530084,0.12,0,0,0,0.0099999998,0,0,0,0,0,0,0.0024032043,0,0,0,0,0,0,0,0,5.5933509,0,4.3522325,0,0.69999999,21.89093,0,0,0,0,0,0,0,0,14.447549,0,0,0,0,0,0,0,0,0.0099999998,0,0,0,0,0,0
"Liberia",10.469,0.458,2.1459999,0,0,0,0,0,0,0,0,0,0,0,0,0.33500001,0.0020000001,0,0,0,0,0,0,0.027000001,0,0,0,0,0.20999999,1.816,0,0,0,0.050000001,0,3.1719999,0.15700001,7.7030001,1.557515,0.082484797,5.1830001,0.75700003,4.3249998,2.3299999,0,26.635,0.33399999,0.066,0.018999999,1.211,2.2290001,0,0,4.2480001,0.175,0.0070000002,0,17.299999,0,1.217,29.74,18.111,2.059,0.048,0,0,0,0,0,0.096000001,0.0089999996,0,1.664,0.167,1.8099999,0,0,0,0,0.061359499,0,0.0040000002,1.3645679,0,0,0,0,0,0,0.0060000001,0,0,0.003,0,0,0,0,0,0,0,0.071999997,0,0,0,0,0,0,0,0,0.142,0.003,0,0,0,0,0.112,0,0,0,0,0,0.131,0.0053404542,0,0,0,0,0,0,0,0,29.9,0,0,0,25.611,134.36099,0.138,0,1.928,0.0020000001,0,0.0040000002,0,0,1.1619999,0,0,0,0.266,33.226002,0,0.15099999,0,0.017000001,0,0.0099999998,0,0,0,0
"Sierra Leone",5.7131257,0.056638744,0.00082085136,0,0,0,0.004925108,0,0,0,0,0,0,0,0,0.004925108,0,0,0,0,0,0,0,0,0.0065668109,0,0,0,0,0.77980882,0,0,0,0.002462554,0,15.637218,0.23394264,6.8746305,3.6468649,0.1931352,6.6316581,0.62630957,2.0184736,0.043505121,0,0.12066515,0.25856817,1.0621817,0.091114499,0.33326566,3.849793,0.012312771,0,0.025446393,0.0894728,0.077160031,0.06977237,0.48019806,0.16499113,0.16006602,0.7830922,0.045146827,0.96696293,0.00082085136,0,0,0,0,0.004925108,0,0.54012018,0,0,0,0.48922741,0.056638744,0,0.55161214,0,0.14214875,0,0,49.917614,0,0,0,0,0,0,0.00082085136,0,0,0,0,0,0,0,0,0,0.061563853,0.18469156,0,0,0,0,0,0,0,0,0.036938313,0,0.12,0,0,0,0.029999999,0,0,0,0.0303715,0,0,0.2493992,0,0,0,0,0,0,0,0,3.2046037,0,0.9521876,0,1.1968013,8.3201494,0.15432006,0,0.35378695,0,0.12641111,0.0020000001,0,0,0.15760346,0,0,0,0,0.27662691,0,0.025446393,0.011491919,0.0057459595,0,0.016417027,0,0,0,0
"Ghana",123.00986,13.145061,0.0090156114,2.7790785,0,0,0.0065633133,0,0,0,0,0,0,0,0,0.020262359,0,0,0,0,0.088510409,0,0,0.099594533,0,0,0,0,0,6.4719148,0,0,0,0.063011706,0,413.0499,0.34021249,36.417595,24.03702,1.272982,40.47554,9.1666908,2.3523004,0.11179748,0,14.95351,0.22357546,1.6393062,0.052870773,1.5496899,19.820927,0.00001300954,0,1.4632155,1.7217932,0.006537294,0.4119601,2.9210777,0.84695357,0.98832178,1.9804618,3.4842281,2.9659605,0.031834345,0,0,0,0,0.73698395,0.0037532523,0.10177363,0.2020902,0.26112098,0.0016261926,1.9756548,0.079325669,0.041942757,1.5174263,0.023618821,0,2.4186296,0.027333044,141.84612,0,0,0,0.0025303557,0.00034475283,0.001105811,0.046040762,0.013803123,0,0,0.0012294016,0,0.029251952,0.5961687,0.32295534,0.00184085,2.7516804,0.00022766695,0,0.000078057245,0.016034259,0.0035581093,0.045045532,0,0.00052038161,0,0,0,0.0010342584,0.061691239,0.001444059,0.00022116219,0.12132047,0,0.013959236,0.30446228,0.70555943,0.005750217,0.96494365,0.78346705,0,0,0.0047159581,0,0.00014310495,0.0072007808,0.00004553339,0,8.7406616,0,7.6912923,0.018284909,8.2447243,46.757687,8.358779,0,0.08028838,1.9899783,0,0,0,0,1.4540243,0,0.00026019081,0,1.7896509,1.67,0,0.23544015,0.49847355,3.9468279,0,0.00026019081,0,0,0,0
"Togo",15.342618,4.7814665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099999998,0,0,0,0,0.0099999998,0.73202688,0,0,0,0.25,0,30.196108,0.14640537,39.239967,7.5881381,0.401862,138.47952,2.4689269,10.29496,0.90505141,0,0,0.41925174,1.4873455,0.12311361,0.58454609,10.717539,0,0,1.02,3.0412388,0,0,0.1,1.786811,0.34999999,0.5,1.41,2.4655995,0,0,0,0,0,0,0.026619159,4.6317334,1.2777196,2.3557956,0.75199121,23.135376,0,2.309212,0,0,3.5070741,0,0.17200001,3.4671454,4.2191367,0,0,0.0126441,0,0,0.059193563,0,0,0,0,0,0,0,0,0,0.093000002,0,0,0,0,0,0,0,0,0,1.26441,0,0.77999997,0,0,0,0.38999999,0,0,0,0,0,0,0.025367156,0,0,0,0,0,0,0,0,7.7262111,0,0,0,7.8000002,21.045773,0.56320643,0,2.6700001,1.35,0,0,0,0,4.4953103,0,0,0,0.050000001,0,0,1.6799999,0,0.019964369,0,0,0,0,0,0
"Cameroon",62.654999,5.4450002,0,0.152,0,0.052000001,0,0,0,0,0,0,0,0,0,0.60900003,0,0,0,0,0,0.016000001,10.817,0.086999997,0.003,0,0,0,6.151,7.2989998,0,0,0.003,0.63700002,0.29699999,62.477001,10.694,41.771999,71.750168,3.799834,722.12799,40.453999,41.794998,4.277,0,4.2820001,2.7780001,4.5609999,1.9349999,2.184,70.558998,0.0089999996,0,1.3660001,9.7320004,5.7940001,0.039999999,5.665,9.9849997,5.8629999,12.835,4.3379998,14.294,0.75400001,0,0,0,0.0060000001,0.003,0.0070000002,16.417999,0.81800002,8.4499998,0.036601204,6.3600001,25.608,0.039928738,0,0.34400001,0.133,0.27500001,0,3.645,2.9749999,0.088,1.92,0.87,0.0060000001,0,0.026000001,0,0,0,0,0,0,0.59899998,0.66799998,0.0060000001,0.96899998,0.222,0,0,0,0,0.0099999998,0,0.015,0,3.198,0.079999998,18.455999,0,0,0,0.852,0,1.4680001,0,0.0070000002,0,2.381,0.61500001,0,0,0,0,0,0,0.18205461,0,14.059,0,18.327,0.0099999998,4.151,113.546,24.509001,0,12.825,0.037,0,0.003,0,0,4.6220002,0,0,1.1160001,1.3559999,1.853,0,0.0099999998,0.046999998,0.245,0,3.168,0,0,0,0
"Nigeria",466.47787,15.693796,0,0.0062798383,0,0,0,0.11,0,0,0,0,0,0,0,0.63410574,0,0,0,0,0,0.0020000001,0.13358089,0.28,0,0.13508381,0,0.081905894,0.15000001,87.304924,0,0,0.99039882,4.983624,0.079878576,704.37231,28.317221,159.98372,90.5923,4.797699,437.26178,102.75129,78.532799,5.3237009,0,0.40983677,7.3805342,33.983967,31.664827,14.500088,190.49326,0.14,0,16.781792,4.5840788,1.3374864,24.811771,59.14299,98.519577,9.4649572,30.873262,20.916218,27.717768,10.03407,0,0,0.10052983,0,0.01221502,0.25221965,1.0804081,3.4421411,0.0096228831,14.459591,9.8377342,0,3.5279214,3.8522995,0.007621774,0.29097328,1.587885,4.3245649,0,0.13178881,0,2.5209811,0.045252569,0.0021380545,0,0.036419,0.14816462,0,0,0,0,0.0098260073,0.0011053931,0.0066127013,0.37985554,0.81688678,0,0,0.00040624998,0.0020168347,0.21582489,0,0,0,0,0.84827751,0,0.079999998,0.0034236389,0,0,1.9139491,0.44557172,0.54063946,0.018332358,11.798634,0.10743085,19.138762,2.720371,0,0.015745463,0.029356804,0.34217298,0,0,3.7139142,0,41.362663,0.0045912801,66.550858,7.341578,31.531462,203.07831,27.975954,0,0.48394072,3.0316679,0.012249103,0.0016787298,0,0,0.45064721,0,0,0,17.649504,55.156147,0,4.8673944,1.6915338,0.88238281,0,0.90763456,0,0.24759889,0,0
"Gabon",57.639999,0.99000001,1.9129,0.0123165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242,0,0,0,4.8730001,0.74580002,21.780001,1.87,26.84,18.07288,0.95712572,401.06,5.6100001,10.692,0.80299997,0,0,0,0.22,0,0,22.33,0,0,1.892,0,0,0.0095795002,0.66000003,0.58434951,0.044,0.66000003,4.7740002,0.27500001,0.3971,0,0,0,0,0,0,1.6102688,0,0.1034,0,0,0,0,0,0,0,0,50.063202,0.018907247,0,0,0,0,1.2924808,0,0.022127697,0,0,0,0,0,0,0,0.05405575,0.98069483,0.1815,0.1290327,0,0,0.001785,0.11067,0,0,0.0462,0,6.2919998,0,0.46200001,0,0,0.0025245,0,0,0,0,0,0,0.11,0.11,0,0,0,0,0,0,0,0,1.65,0,7.5900002,0.042423502,6.4899998,33.990002,0.0011903842,0,0.044,0,0,0,0,0,12.826,0,0,0.10058475,0,0,0,0,0,0.011,0,0.34099999,0,0,0,0
"Central African Republic",1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43450001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31900001,0,0,0,0,0,2.0899999,0.242,2.4200001,2.1938169,0.1161829,65.010002,0.22,1.221,0.38499999,0,0,0,0.44,0,0,2.4200001,0,0,0,0.022,0,0,0.55000001,0.11277249,0,0.22,0,0.352,0,0,0,0,0,0,0,0.17754214,0,0,0.0033273823,0,0,0,0,0,0,0,14.256,0,0,0,0.016795903,0,1.8464012,0,0.018183485,0,0,0.0044,0,0,0,0,0,0.0012710785,0.1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071390361,0,0.11,0,0,0,0.18715435,0,0,0,0,0,0,0,0,0,0,0,0.55000001,0,0,0,0.33000001,4.5100002,0.045234598,0,0,0,0,0,0,0,0.066,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0
"Chad",10.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25299999,0,0,0,0,0,1.87,0.22,9.3500004,2.6116869,0.138313,61.490002,0.11,0.23100001,0,0,0,0.0506,0.11,0,0,12.76,0,0,0,0,0,0,0,0,0,0.11,0.66000003,0.121,0,0,0,0,0,0,0,0.38559514,0,0,0.13642266,0,0,0,0,0,0,0,15.9676,0.35556072,0,0.34927201,0,0,0,0,0.00026740419,0,0,0.044,0.00132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,0.024966622,0,0,0,0,0,0,0,0,0.88,0,0,0,0,1.65,0,0,0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0,0,0,0,0,0
